2018-10-03,用户名：数目沫沫,title：才发现原来只有安静下来时，才能发现平时被忽略了千次的美好景色。所谓“商业化”究竟是褒是贬？丽江古城,"正文：Day1：上海-昆明【 夜色 】 下午4点半，我们从上海启程，前往昆明。 飞机上，倚靠在窗边。天色渐暗，地面上的灯火聚散成各种线条的形状，或明或暗，更像是夜色中的星辰。第一次这么认认真真地看几千米下的城市，它显得那样美。才发现原来只有安静下来时，才能发现平时被忽略了千次的美好景色。Day2：昆明-丽江【 丽江 】 在我的眼里，每个地方都有他独特的美妙之处。而每当人们说起丽江，最典型的评价就是太过商业化。所谓“商业化”究竟是褒是贬？四方街里十一二点依旧是灯火通明，有小酒吧里弹着吉他浅唱的，也有烟雾缭绕嘈杂如迪厅的，有小资情调的咖啡吧，也有热闹的大排档，形形色色，车水马龙。我在想，五一街被踏平的石板路，不是丽江四方街上来也匆匆去也匆匆的喧嚣，不是丽江丽江应是慢，是婉约是沉甸甸的温润被轻描淡写地藏青石板里，屋檐下，园子的蛙鸣里，当丽江学会慢了，久违的丽江，才会回来







丽江古城四方街







丽江古城







丽江古城







丽江古城







丽江古城







丽江古城







丽江古城







丽江古城







丽江古城俯览古城（狮子山两只猫咖啡馆）P.S:一杯咖啡48元起步价也真是醉了







丽江古城我们的内心的安宁绝不应因为外界的喧闹而变的躁动不安，心里的欢喜也不会因为外界的烦乱而被漠视。其实有些人少的小巷还是蛮有自己的味道的，看来比起火热的街市还是更喜欢安静的地方







丽江古城"
2018-09-30,用户名：在路上的小羊1,title：...，在路上发现一家非常不错的餐厅，主打云南菜式，店里的【香茅草烤鱼】和【薄荷牛肉】真心是征服了我,"正文：回到古城，在路上发现一家非常不错的餐厅，主打云南菜式，店里的【香茅草烤鱼】和【薄荷牛肉】真心是征服了我。虽然价格略贵但吃得值，以至于吃得太开心都忘了拍照，手机随便扫两张就可以啦薄荷牛肉，用牛肉卷住薄荷叶再淋上调料的一道菜，每一口都有牛肉的鲜美和薄荷叶的清凉，当真是很独特的口感，强烈推荐一波







香茅草烤鱼，鱼肉鲜美配上香茅草的清香，真的是一场味觉享受。







鸡豆凉粉，地摊小吃"
2018-09-30,用户名：在路上的小羊1,title：,正文：古城是慵懒的，想吃早餐得往边上走走才行。不过，这家店的土鸡米线真心不正宗，而且很难吃，便不做推荐了
2018-09-30,用户名：在路上的小羊1,title：位于丽江古城内光义街光碧巷的【井庭精品客栈】，是这次旅途中在古城内的最后一夜住宿，也是一次满意的体验,"正文：位于丽江古城内光义街光碧巷的【井庭精品客栈】，是这次旅途中在古城内的最后一夜住宿，也是一次满意的体验。酒店距离白龙停车场只有三百米的距离，而白龙停车场路边就是公交车站，有几趟车连接古城外各个路口；公交或者打车到达白龙停车场，顺着青石板路慢悠悠的步行过来到第一个路口右转，下来第一家店就是了；酒店距离木府很近，想去木府看纳西建筑的游客从这里过去非常的方便。清晨起来，看到外面天气很好，真是一件开心的事情。







酒店门口就是三眼井，古代的纳西族人临水而居，但水却是最容易被污染的稀缺资源，所以纳西族人创造了【三眼井】这一事物，使珍贵的水资源可以循环再利用。本来还想去束河古镇的时候找寻三眼井看看真实的情况，没想到这个酒店门口就有一口非常大的三眼井存在。







三眼井的理念是：第一口井水饮用，第二口洗菜，第三口洗衣喂马。所以大家要拍照玩水的话只能在第三口井当中哈







入住的房间在二楼，推开窗就有一片花丛，让人心情舒畅。







房间面积很大，进门的右侧是一个衣帽间，最里面是浴室，室内设计很合理，把每一点空间都完美利用了起来。







床铺的面积特别大，2米2的宽度让人感觉特别的舒畅。正对着的电视墙采用木头桩设计，非常有美感房间采光很好，南北通透屋内空气也鲜







卫生间采光很好，装修虽然简单但却让人看着很舒服。提供的洗漱用品质量上乘，特别是软毛牙刷深得我心，使用起来很舒服；毛巾的质感很好，与皮肤接触之后没有丝毫不适。热水来得很快，且水量稳定，地漏走水速度快，没有积水的现象出现。卫生间没有异味和污渍，整体可以给到四点五星好评







院内的环境，实话说空间有点小，这也是限制其发展的原因之一吧







难得有一会儿好天气，怎么能不拍拍拍呢？顺着古城随意溜达，给女票又随手拍了几张美照，嘿嘿酒店门外的路边"
2018-09-30,用户名：在路上的小羊1,title：...顿午餐，也怪我自己，跑到一家做腊排骨的店里点川菜店铺位于白龙广场的右侧，各位看到这家店切记避开,"正文：有人说：旅途中不踩几次坑，便不算是出过门！这一次踩的坑倒是有点多了～离开大研往束河前行，走出古城时选择在旁边的路口吃了一顿午餐，也怪我自己，跑到一家做腊排骨的店里点川菜店铺位于白龙广场的右侧，各位看到这家店切记避开







上来第一道菜是【蒜苗炒肉】，吃了一口我便觉得坑了，正想吼老板剩下的菜别做了，没想到第二个菜土豆丝又端了上来，这下赶忙让老板停下别炒了，因为这个土豆丝更难吃

















还还这会儿天气变得不错，蓝天白云的让人心情好了许多"
2018-09-30,用户名：在路上的小羊1,title：因为除了古城的大力宣传，这里本身的美也会吸引越来越多的旅客前来观光，我对这里很有信心,"正文：丽江古城里有一座山，名曰“狮子山”。在这上面可以看到大半个古城的样子，对于没有无人机的小伙伴来说，到狮子山走一走也是一个不错的视觉体验。顺着山间小路一直往上，走到文昌宫便是登顶了。再往旁边移步几十米，就有几家可以观景的餐厅，进去拍拍照什么的当然是极好












古城样貌，远处的山与近处的屋，凑成了一副美丽的画







东巴文字墙壁，古城的网红景点之一







这样的地方当然要打个卡啦~说起来这个背影给女票在昆明、大理、香格里拉、西双版纳都有拍过，以后将带着她打卡整个云南旅游区，哈哈












下山的路







下来的时候路过大研花巷，这条短短的巷子却拥有非常多的网红店。拼的就是装修和格调，不逛一逛对得起自己吗？







相信接下来的时间里，大研花巷将成为新一个网红街区。因为除了古城的大力宣传，这里本身的美也会吸引越来越多的旅客前来观光，我对这里很有信心"
2018-09-30,用户名：在路上的小羊1,title：酒吧的歌手卖力的演唱，路边的行人驻足聆听，夜空中的星星闪闪发光，最爱的人就在身旁,"正文：丽江的夜总是最迷人的时刻，吃完饭回来在酒店放好行李，拿着相机出门溜达，一路走到了木府才回头。虽然今天一直下雨，但却没有影响大家的心情，夜晚的古城街道依旧人来人往，大家都在古城的夜色之中寻找到自己的喜好，夜晚的丽江，让人沉醉~







酒吧的歌手卖力的演唱，路边的行人驻足聆听，夜空中的星星闪闪发光，最爱的人就在身旁"
2018-09-30,用户名：在路上的小羊1,title：这个锅台挺给力的，烤着很暖和。其实店内主营业务还有一个：卖特产！米线这个锅真大，里面的配料也很充足,"正文：这个店就在酒店门外，虽然已经位于古城的边上的义尚社区文明村296号，但却是我强烈推荐的一个店铺，因为他们家的菜品鲜美无比；就拿米线来说，古城里其他米线店都是靠调料来整味道，他家却是不放任何调料，纯粹靠食材本身的香味来煮了一锅。吃着虽然没有那么重的味道，但却是口感上佳，且份量充足，我和女朋友两个人吃一锅都没吃完～







其实店内主营业务还有一个：卖特产！哈哈，店内各种云南本地的土特产在出售，价格还算可以







这个锅台挺给力的，烤着很暖和







米线这个锅真大，里面的配料也很充足"
2018-09-30,用户名：在路上的小羊1,title：...不需要门票，所以24小时都可以自由出入，丽江古城没有最佳旅游时节的说法，一年四季都是最美的样子,"正文：丽江大研古城在以前有收取古城维护费80元钱，但这个政策一出来就饱受诟病，所以在实行了一段时间之后又取消了，留下一段笑谈。如今丽江古城不需要门票，所以24小时都可以自由出入，丽江古城没有最佳旅游时节的说法，一年四季都是最美的样子。不过，七八月份真的是雨水很多，所以多多少少会有人不会喜欢，只是我却觉得下雨的丽江也别有美丽，坐在阁楼上、坐在阳台上，看着雨水哗啦啦的往下落







这一次运气虽然不是很好，但也不算太差，雨一会儿落一会儿停，中间穿插着几分钟晴天，便赶快拍上几张照片，也是乐趣







繁华的丽江古城，背后是一条条安静的小巷和一个个安静的院子，包容的城市态度让游客可以随便逛这些漂亮的地方，拍拍照片也是极好，当然别踩人家草地就好啦







都说丽江古城非常的热闹，让人觉得丽江不是想象中的那么的清净，实际上繁华的背后依然是安静，只是你要去走一走才行。手机先随手来一张，两个人的旅行才是最幸福的模样







实话说这家酒店确实有点远，如果喜欢热闹的话可能会觉得稍显冷清。但是喜欢走走的话还是不错的，顺着酒店外面的巷子一路走过来，沿途经过五一街到达四方街，就算是到了古城的中心区域五一街下段的三岔路口，也是感受丽江古城建筑之美的观景点。这条路上可看到远方的山、天空的云和近处的纳西族建筑。美如画~







路边一面土墙，也是随手拍的好地方







还有花盆也不能放过







小巷姑娘丽江的大街小巷都很适合拍摄人像照片，虽然没有特别好的设备，但也会用心去为爱人留下纪念







一排翠竹，让人欣喜







丽江最不值钱的就是时间，每个人都可以在这里挥霍青春







一些文艺的小店子，都会热情的邀请你进去看看












走着走着雨下大了，虽然已经到达四方街但人也开始疲惫。随意找了一个甜品店进来，却意外的发现二楼可以俯视四方街广场。珍珠奶茶，我的最爱这家店价格不贵，属于平民消费，味道嘛中规中矩，主要是店内环境好，打发时间很棒呢

















四方街过来一点路就是大水车，这里其实不算是景点，但却是丽江的地标。先不说墙上的题字来自于我国的一位大人物，光是此地位于古城入口且每天打卡人数比古城任何一个地方都多就可以说明其地位之高，含义之大。







大水车出去就是丽江的新城区，旁边一点路就是旅游大巴停靠地，所以这里的游客数量才会这么恐怖，当是四通八达之地。"
2018-09-30,用户名：在路上的小羊1,title：...华的丽江古城背后，也有一些安静可以给你，你看客栈外面的一条普通小巷子，不也没有人烟却风景很美吗,"正文：丽江古城，茶马古道上的重镇。最开始的时候只有几个普通的村庄，中间还有农田隔开，因为茶马古道带来的繁荣，使得丽江逐渐成为了片区中心地区，发展得越来越好，城镇面积不断扩大，成为了今天的大研古城。丽江自古以来就是一个商业中心，最初就是为了给茶马古道上的马帮提供餐饮住宿补给，简单来说就是做生意的市集，“商业”是丽江的命脉，也是其发展的根本。这样一个地方却非得要让他做文青们书中所写的乌托邦，这不是强行给它加上矫情标签么？其实，繁华的丽江古城背后，也有一些安静可以给你，你看客栈外面的一条普通小巷子，不也没有人烟却风景很美吗？







【腊排骨火锅】腊排骨火锅是来丽江古城必体验的一道招牌美食，刚好这家腊排骨店就在我们入住的客栈隔壁，便选择在这里解决了午饭。







锅的味道还算可以，在丽江古城这一带属于中等水平，肉质稍微有点老，这是扣分的地方。比较赞的是酱料碗里的辣椒特别地道，虽然腊排骨和土鸡锅吃的是个食材本身味道，可我们一个成都妹子一个重庆汉子，没有辣椒可吃不下去～







店里环境还可以，腊排骨的分量也挺足。点了一份双人套餐，大家可以和我们一样选择腊排骨、土鸡混合锅，这样可以一锅吃到丽江的两种美味。







【水性杨花】名字很浮夸但实际上是很好吃的一道菜，翠绿的枝叶放进锅里煮上一会儿，软下来的菜杆放进料碗里拌上，每一口都是味蕾的享受。曾经有幸看到了泸沽湖水面水性杨花开花的样子，真是美得让人惊艳～







这家店的缺点就是：距离古城中心点有点偏远，一般人可能找不过来"
2018-09-29,用户名：zdqs6976,title：这班飞机还是我最早。空无一人。下午就到这里打卡了,"正文：第一天，上午8.40的飞机，提前2小时到机场，早上4.30起来整理东西，预约司机居然忘记时间，预计5点出发到5.30才赶到，现在滴滴停了夜间车辆，把我急的，不过还是在6点多赶到机场了。这班飞机还是我最早







空无一人







坑货南航







这也是个酒吧







中午12点到丽江，客栈管家请我吃了它们自己的免费工作餐，我鼻子都酸了，你咋这么好呢😌一东北姑娘。下午就到这里打卡了







晚上在水一方酒吧，喝了半小瓶，本人酒量上不得台面，百威，一小瓶35然后牛肉丝，花生米，总共下来花了200多，基本没吃，给人送欢乐的事我都干🙄"
2018-09-26,用户名：钰晓若涵,"title：Day4 误入仙境——泸沽湖
推荐：四颗星
推荐：五颗星
推荐：四颗星
推荐：两颗星
简直暴露了年龄","正文：老规矩，看完图片来个人物介绍：尕玉，爱闹爱折腾，zuo老师专属笨笨，万年3岁，脑子不太好使但向往世界。大学四年打卡国内25个省+30个国家，佛系旅行，爱干嘛干嘛，能暴走大世界也能待在博物馆待在草地上待在餐馆里发呆。梦想有俩：吃遍世界的薯条和长大后开个幼儿园。照惯例酒店机票车票船票吃啥喝啥攻略讲价沟通一手包办，每天乐呵乐呵凹造型不带眨眼的，谢谢大家~Zuo老师，每天都要被夸，二十四小时沉浸在自己的摄影技术里不能自拔的老司机，死宅游戏狂一枚，好不容易把他抓了出去，一坐下来就打开农药，以至于最后一晚跟他组队玩了一晚上qq飞车（住在机场旁嘛！没地儿去！）好在能扛能吃超级会收拾，日行200公里当玩头文字D，加个大鸡腿！！







先给客官们来dǎ点gè前guǎng菜gào嘛！http://www.mafengwo.cn/sales/shop/73225    出行前的所有准备都是通过这个了，提供便利了谢谢大家资瓷哦(*^▽^*)游记碎碎念Day1 大家好，给大家介绍一下下，这是我们的行程Day2 和玉龙雪山有个约会*自己玩还是抱团？*不舒服怎么办？Day3*自己玩还是抱团？*不舒服怎么办？Day4 误入仙境——泸沽湖*环湖路线*如何优雅地避开旅行团Day5 不如一路向“南”去大理*摇呀摇的绿皮火车Day6 苍山雪，洱海月，洱海月照苍山雪*从白天到黑夜，120公里环洱海Day7 小黄人古城穿梭记二、攻略很佛系了*关于酒店因为恰好避开了春节无敌大旺季（其实是一任性为了省钱有组织有预谋地翘课），这一趟丽江、泸沽湖和大理的房价都便宜得感人，7晚总计花了806.18，还是住得舒舒服服那种哦！每天玩累了在客栈里唠嗑晒太阳也是很惬意的享受咧~第一次住的总费用比吃的还少！！为尕玉的勤俭节约鼓鼓掌。简单介绍一下下这段时间住的酒店（都是通过去哪儿预定，狂用优惠券~），总体不高档也不委屈，客栈都非常有小情调，还是很适合缺钱但是又有点生活品质追求的学生穷游住滴：Day1-Day2 丽江红颜客栈价格：101RMB/晚（双人间），不含早。推荐：四颗星评价：就在古城边上，没有古城里群情汹涌的吵杂还自带停车场（其实是可以停在客栈前），旁边住着几户当地人家，元宵节出来玩烟花，超级有童年回忆的！！！简直暴露了年龄...顺便给前台小姐姐疯狂打call打电话！！加了微信之后无论是迷路晚归还是闭坑攻略都即吼即回，高反严重的时候还会贴心嘘寒问暖，提醒不要洗澡，好好躺着，暖到爆炸












Day3-Day4 丽江泸沽湖五彩里阁客战蒗放店价格：196RMB/晚（山景标间），不含早。推荐：五颗星评价：彩色房子超美！超美！超美！简直像是住在童话世界的糖果屋里，大多数人会选择住在里格半岛或者大落水，因为那边景点集中以及开发时间较早吃饭购物啥的相对比较方便，但是包车嘛就是任性，临出发的早上退掉里格半岛的客栈改定了蒗放店（五彩里阁客栈有两个店，一个在里格半岛，位于湖边西北方；一个是蒗放店，位于东南南边最底下）。客栈朝西北方向有个小水池，可以坐着边瞎拍边等日落，但是因为淡季没满房，前台小姐姐特别好地给我们升级到了三楼大玻璃窗朝湖家庭套间，躺着看日落开心到晕倒












Day5-Day6 大理古城漫度客栈价格：119.5RMB/晚（豪华标间），不含早。推荐：四颗星评价：客栈在古城外，相对于丽江的古色古香更偏向于民宿，居民区和客栈区已经分不清界限了，位置特别方便，楼下就有便民超市，走到大理古城蓝门也只要10分钟左右，感觉非常适合。就是隔音很不好，大街上楼梯上的对话全都能听见，但是不影响。前台小哥哥简直是自带百宝袋，没有买到A4纸他有，没有买到502（这是一个悲桑的故事）他还能随手拿出来一瓶用了一次的，无敌












Day7 丽江机场玲珑雅阁假日酒店价格：59RMB/晚（标间），不含早。推荐：两颗星评价：(⊙o⊙)…看这价格，只为有瓦遮头，就不评价了。












*关于机票去程： 3.2 北京—丽江 13:25-17:10 1760RMB两人（含行李托运）返程： 3.9 丽江—北京 6:40-9:50 1810RMB两人（含行李托运）人均往返价格是1785RMB，因为等培训时间表恰好晚了一天，早一天价格是人均1480RMB，稍微有点心痛。但是因为不想去昆明（北京昆明往返1400左右），所以感觉北京这个价能飞丽江已经是性价比非常高的了。*关于包车我们的路线基本是 丽江包车——开车去玉龙雪山——开车到泸沽湖——开车到丽江——丽江坐绿皮火车到大理——大理包车环洱海——大理组小电驴游古城 都是在马蜂窝【江湖情旅行】店铺预定的







*关于花费七天总花费=8483.23RMB*关于穿衣昼夜温差真的老大老大了，我们3月初这几天一般都是2-19℃，所以一般是白天穿着裙子带小外套，但是风还是很大的，怕冷的宝宝可以披上围巾，好看又保暖，然后早晚裹上羽绒服【来的时候北京零下1度，充分体现地理优势，羽绒服都是穿着来的不用外带】至于搭配的话，辣么美的苍山洱海，蓝天白云，感觉就是穿什么都好看，带点民族风穿梭在古城大街小巷里也是美到极致的。*关于高原反应作为两度深受其害的伤残病患者（一次是在甘肃一次在云南），非常想要告诉宝宝们，早预防早舒服，高反起来真的想死的心都有呀呜呜呜呜科普小知识——高原反应（high altitude reaction），亦称高原病、高山病，严格说是高原病的一种分型。是人体急速进入海拔3000米以上高原暴露于低压低氧环境后产生的各种不适，是高原地区独有的常见病。常见的症状有头痛，失眠，食欲减退，疲倦，呼吸困难等。头痛是最常见的症状，常为前额和双颞部跳痛，夜间或早晨起床时疼痛加重。肺通气增加如用口呼吸，轻度活动等可使头痛减轻。高原反应的发病率与上山速度、海拔高度、居住时间以及体质等有关。一般来讲，平原人快速进入海拔3000m以上高原时，50%～75%的人出现高原反应，但经3～10天的习服后症状逐渐消失。本病的发生老年人低于青年人，女性低于男性；高原反应的发生率与男性的体重指数呈正相关，与女性的体重指数无关，说明肥胖男性易感性大。【一定是因为我本质是蓝孩纸呜呜呜】如何预防？①提前两三天开始喝红景天；刚到高原不要太激动（容易兴奋体质表示好难受），最好轻装上阵但一定要带上水和巧克力以便及时补充机体所必需的水和热量。②放松心情，放慢脚步，上山前就开始时不时少量吸氧，不舒服就下山不要逞能③若难受到站不稳呕吐难受，先休息一下然后撤离到海拔较低的地方，最好回到酒店吸氧、服用红景天和葡萄糖注射剂。虽然那一段真的非常难受，但是多数人在12～36小时内获得充分适应后，症状自然减轻或消失，所以也不用太担心，好好休息多喝热水就好。④高原气候寒冷，昼夜温差大，要注意准备足够的御寒衣服，以防受凉感冒。寒冷和呼吸道感染都有可能促发急性高原病。真的穿着羽绒服上山都冷得瑟瑟发抖，南方孩子表示脚趾头都要被冻掉了o(╥﹏╥)o⑤进入高原前三天不要洗澡洗头，不然会容易缺氧晕倒。












在香格里拉大道旁边的一个隐秘小巷里，百度地图上可以找到，老板是一个非常热情而不谄媚的臧家人；店里的老奶奶并不会说普通话，但是笑起来非常和蔼；因为桌子不多，在等位的时候姨姨会亲切地叫我们孩子。这边会按照人数推荐牦牛火锅，一般是两人份88三人份128，性价比非常高。老板还会送各种各样的小菜，蔬菜随便加还不收钱，牦牛肉特别地美味，感觉是旅游景区里难得的真正的臧家人的味道。zuo老师说酥油茶像是奶茶似的，还能预防高原反应，赶紧多喝两杯。科普小知识——酥油茶酥油茶是中国西藏的特色饮料。多作为主食与糌粑一起食用，是西藏高原生活的必需。一来可以治高原反应，二来可以预防因天气干燥而嘴唇爆裂，三来可以起到很好的御寒作用。寒冷的时候可以驱寒，吃肉的时候可以去腻，饥饿的时候可以充饥，困乏的时候可以解乏，瞌睡的时候，还可以清醒头脑。茶叶中含有维生素，可以减轻高原缺少蔬菜带来的损害。酥油茶颜色与浓可可茶相似，喝一口茶，茶香很浓，奶香扑鼻，有一种特殊的回味。此种饮料用酥油和浓茶加工而成。先将适量酥油放入特制的桶中，佐以食盐，再注入熬煮的浓茶汁，用木柄反复捣拌，使酥油与茶汁溶为一体，呈乳状即成。与藏族毗邻的一些民族，亦有饮用酥油茶的习俗。藏族嗜好酥油茶，有一则民间爱情故事，叙说了酥油茶的来历。传说，藏区有两个部落，曾因发生械斗，结下冤仇。辖部落土司的女儿美梅措、在劳动中与怒部落土司的儿子文顿巴相爱，但由于两个部落历史上结下的冤仇，辖部落的土司派人杀害了文顿巴，当为文顿巴举行火葬仪式时，美梅措跳进火海殉情。双方死后，美梅措到内地变成茶树上的茶叶，文顿巴到羌塘变成盐湖里的盐，每当藏族人打酥油茶时，茶和盐再次相遇，这则由茶俗引发出的故事，具有极强的艺术感染力。   ——资料源自百度百科
































吃饱喝足之后，就找了个丽客隆（据说是个当地的大超市），狂买了一大堆零食干粮饮料打算在车上吃，因为在高原地区紫外线特别强而且空气很干，会发现那边的人肤色像东南亚似的，吓得赶紧买了一盒神奇的不知道什么牌子的面膜回去每天晚上一人敷一片2333












元宵节的晚上做了两碗汤圆听着远处的大烟花邻居家的孩子跑到客栈外面跟爸爸妈妈一起玩小烟花超有童年过节玩沙炮的感觉还记得那时候跟哥哥玩傻狍把别人的塑料夹板拖鞋炸出了一个洞"
2018-09-25,用户名：乐呵呵的小穷仔呀,title：但是确实是各位爱花和爱拍照的圣地，这儿有潺潺流水声能让人享受片刻安宁，也有五颜六色的花儿让你赏心悦目,"正文：丽江古城。







听很多人说，丽江适合艳遇。从昆明上来丽江的时候一个胖哥哥跟我说，像你这样没财没色的朴素姑娘要什么艳遇哦！他说的对呀，所以我来这儿玩可不是为了和谁艳遇哦！话说这儿的伴手礼鲜花饼好好吃，我很喜欢玫瑰花，茉莉花和抹茶的鲜花饼，虽说这儿商业化确实挺严重的，但是确实是各位爱花和爱拍照的圣地，这儿有潺潺流水声能让人享受片刻安宁，也有五颜六色的花儿让你赏心悦目。总之呢，丽江古城我认为值得一来，当然我说的也不算，毕竟每个人的感受都不一样嘛！😊😊
































到处都是花花草草，令人赏心悦目。







小建议:在丽江买的鲜花饼似乎更好吃一些。还有，建议大家不要寄鲜花饼回家了，鲜花饼不适合带回家。我寄了十盒回家，结果因为台风的原因停留几天，寄到海南的时候味道已经没有原本鲜花饼的味道好吃了。大家要寄礼品回家，可以寄围巾呀，这里的民族服装民族围巾都很好看。"
2018-09-24,用户名：杨舒涵-YOUNG,title：四方街是古城的中心，四通八达，周围小巷曲径通幽。我说“怕什么，丽江的雨来的快，去的更快,"正文：抵达丽江的第一个夜晚哪也没去，就在客栈里烤烤火炉，与朋友围炉夜话。朋友说，丽江的雨季湿冷湿冷的，让我多穿点。我说“怕什么，丽江的雨来的快，去的更快。”      丽江是一个无法停止喧嚣的城市，包围着这个城市的是潮水般的声音。各地游客的不同口音，卖东西的吆喝声，从酒吧传出的嘈杂声，似乎还有远处雪山上积雪融化的声音…… 当你听到这一切的时候，你会有一种感觉，你会以为这些声音是存留在大脑里属于前世的记忆。        丽江古城有个秘密的观景台，其实也不算秘密，只不过就是游客少些罢了。第一次来还是15年入住的一家客栈的老板带我来的，他说丽江古城变了，这个观景台倒是没怎么变，一直都没有什么人，然而我这次过去，观景台那片土路也都铺了青石板，看起来整洁多了，不过比之前少了点烟火气儿。







来过好几次丽江了，对古城真是再也提不起多大兴趣，只想找家小店晒晒太阳，喝喝茶，和朋友聊聊天。30一过，好像对于生活并不像之前一样那样拼命了，人嘛，最重要的便是开心，不要让自己活得那么累。







随朋友逛了逛古城，看起古城里的几条巷子都挂起了排排纸伞，五颜六色，煞是好看，阳光出来的时候，透过纸伞的光洋洋洒洒的盖在被磨得锃亮的青石板上感觉一下子慵懒了起来。下雨的时候，这些装饰的纸伞便可以为那些没带伞的游客遮挡风雨。       四方街是古城的中心，四通八达，周围小巷曲径通幽。从四方街四角延伸出的四大主街，直通东南西北四郊，又从主街岔出众多小街巷，如蛛网交错，往来畅便。街道全用五彩石铺砌，平坦洁净，晴不扬尘，雨不积水。       站在四方街口，看到四面八方的小巷像迷宫一样在眼前展开，一间间光影的小店紧密地凑在一起，清澈的溪水自在地在屋后流淌，石桥旁开出鲜艳的花朵，食店和酒吧门前醒目的英文菜单…… 在丽江的时光，一朝一夕，可以绵延至一生那么绵长。







笑口常开。







文昌宫。来过两次这里，都是因为想拍些好的照片，只可惜天空不给力，阴雨绵绵，没按几下快门便匆匆去躲雨了，看来丽江以后还是要来的。







路边的纳西东巴象形文字练习表，驻足停留了一会儿，感觉挺有意思。







走到木府，一片积雨云又飘到了头顶，雨水说来就来。丽江的雨季也快结束了。被雨淋湿的条条小巷子，被雨淋湿的路边的树木，被雨淋湿的白墙民居，相互掩映，绿的更绿，红的更红，下雨的画面总是显得格外美丽，美得足够抚慰一颗稍显慌乱的心。在城市中生活的久了，生活早已变得波澜不惊，每天处在同一个圈子，同样的重复着同样的事，这些事情其实并不算纷繁复杂，但却都总是拖沓的无法解决。那颗曾经无比积极的心，早已被磨平了菱角，对生活失去了原本该有的热情。对生活一旦没了热情，就像树木没有生机，让人看不到希望。没有希冀的生活，就像是没有规则的游戏，生活的激情终究是要被消耗没的。







逛累了，路边的小店要上一碗羊肉米线，云南的味道。

















雨中的丽江古城游客并没那么多，可能都在等十一吧，阳光和雨水洋洋洒洒的混杂在一起充斥在空气中，空气足够通透，打着伞，护着相机，走在湿哒哒的青石板路上，听着远处传来的手鼓声，好像那颗在城市中慌乱的心早已消失不见。丽江是过目不忘的惊鸿仙子，大理是适宜长居相守的白首美人。







再看一眼丽江古城，下次再来吧







搬来束河住是个很明智的选择，客栈就在束河的东康村，相比丽江古城，少了许多商业气息。束河也是客栈和餐馆的聚集地，三角梅和大丽菊也开得足够热烈，但路上人不多，慵懒的气息无处不在。

















进了束河大门，附近的小吃街冷冷清清。












四方听音广场下午有演出，这里也许聚集了当天所有在束河古镇的游客。












束河古镇依山而建，穿过四方广场，沿台阶拾级而上，又是另一条小街。除了偶尔遇到几个拍婚纱照的人，游人寥寥无几，也许是更愿意找一个咖啡馆，消磨一个下午。行道树有一排桂花树，银桂已开，香气馥郁，萦绕在一整条街道上。伴随着阴晴不定的天气，有一种令人心安的气氛。至少这次的观感是尚未那么商业化，可以安静地享受束河的氛围。












和朋友转了一圈茶马古道博物馆，觉得当年的茶马古街也许比现在还要热闹。

















束河古城的摄影工作室非常多，走在古城里，总是能看到拿着相机的摄影师对着俊男美女们咔咔的按着快门。







逛了一圈束河古镇，时间已近傍晚，夕阳斜照，红绿之间，余光之处开出花来。只是从背街进的古镇，人烟稀少，安静得让人觉得这不是个旅游目的地，就是个偏安一隅的小镇而已。







束河当地人家的门神都这么和蔼可亲，看起来如此平易近人。







这座桥是束河古镇的一处景点，青龙桥，据说是有一千多年了，走在坑坑洼洼的桥面上，看着周围来来往往的游客，总是想象不出当年应该是什么样的一番景象。












来丽江，不是看见茶，就是看见马，毕竟这里是当年的茶马重镇。







漫步中偶尔有当地人牵着马匹迎面经过，铃铛声婉转悠扬，踢踏踢踏的马蹄声在石板路上清脆的回响，在听者耳中开出一朵朵的花来。"
2018-09-20,用户名：kelvin胡子叔叔,"title：【推荐菜品】辣排骨、时蔬
辣排骨的口味非常好，量也很多，强烈推荐，加上一些蔬菜放进火锅刷一下，很美味",正文：【餐厅外观】阿婆辣排骨，丽江客栈老板推荐的，算是丽江网红餐馆了，有很多家分店，我选择的是它的旗舰店，位于老古城派出所对面（五一街兴仁上段）。刚入店门口，一个很大的招牌“阿婆辣排骨”，里面很多人在吃。环境一般，桌凳比较矮，位置也比较拥挤。【口味】我点的是双人套餐，含一份辣排骨火锅，四份蔬菜，还有蘸料和米饭。辣排骨的口味非常好，量也很多，强烈推荐，加上一些蔬菜放进火锅刷一下，很美味。【推荐菜品】辣排骨、时蔬【人均消费】60【服务态度】服务人员年纪都比较大，服务一般
2018-09-19,用户名：塔卷515,"title：这个客栈位于古城的最高点 可以观看古城的全景
性价比炒鸡高噢
客栈步行到古城中心只需要几分钟","正文：地址：丽江古城区新华街黄山上段45-1号 ( 大研古城|新城) 这个客栈位于古城的最高点 可以观看古城的全景客栈步行到古城中心只需要几分钟 性价比炒鸡高噢价位：86起..订房链接：http://hotel.qunar.com/city/lijiang/dt-13885/?from=travelhotelplace






















图片来自去哪儿网"
